lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
33.7037491,-13.8712496,202,865,114,2441,2840,1144,SM,0.100269239
35.5120824,-16.0212496,208,1793,75,2384,3987,703,SM,0.007243419
33.994915,-11.40484,187,1072,88,2694,2499,1311,SM,0.00955879
35.04225,-15.78066,201,1154,98,2112,2333,1140,SM,0.208392048
35.3370824,-15.4712496,217,1283,98,2372,4049,867,SM,0.342959101
33.6620824,-14.0129162,203,894,111,2498,1504,1100,SM,0.038532494
33.6120824,-11.2879163,205,799,110,2483,1351,1202,SM,0.006791171
33.6787491,-10.2879163,205,1194,95,2049,225,1189,SM,0.014937923
35.0120824,-15.6462496,224,985,102,2400,988,722,SM,0.041229285
33.7870824,-14.0129162,198,873,113,2592,2289,1092,SM,0.112744385
33.4704158,-10.8462496,211,807,111,2476,887,1187,SM,0.009181412
33.3704158,-13.7712496,209,900,113,2392,649,1089,SM,0.034434922
33.2870824,-9.7045829,212,1112,101,1840,3159,1253,SM,0.005579197
34.1454158,-13.7879162,208,883,120,2465,1620,862,SM,0.414011054
33.9037491,-13.3629162,192,906,119,2210,3095,1340,SM,0.026146578
33.4870824,-13.0129162,207,819,122,2287,1720,1038,SM,0.14767958
33.6537491,-11.6545829,195,891,108,2189,2453,1425,SM,0.001153827
34.8704158,-15.6629162,233,941,101,2484,2127,692,SM,0.07464678
34.2037491,-13.1212496,235,1207,112,2212,962,567,SM,0.082763051
35.5204158,-15.4045829,226,1286,96,2402,2639,661,SM,0.190885353
34.3454158,-13.9045829,231,981,122,2358,890,659,SM,0.348327744
35.7787491,-15.9045829,223,1750,78,2224,1824,731,SM,0.010484102
34.694965,-15.387355,224,1078,102,2323,4890,792,SM,0.097230676
33.4787491,-14.2545829,191,1009,108,2381,2447,1210,SM,0.131723483
35.0954158,-15.8295829,203,1209,96,2221,2670,1199,SM,0.005562269
33.0120824,-13.9129162,215,976,112,2428,562,1099,SM,0.06288227
35.0870824,-16.0712496,203,1369,83,2412,886,929,SM,0.031011744
34.661235,-14.517135,219,909,118,2259,2494,595,SM,0.009269892
35.0537491,-15.7295829,215,1037,102,2323,3037,985,SM,0.088141028
34.2870824,-14.0962496,185,950,111,2386,1175,1405,SM,0.05834031
35.009535,-15.2892,238,984,103,2513,4258,491,SM,0.018680775
33.8704158,-12.1045829,197,1118,102,2054,3003,1398,SM,0.005252002
34.7287491,-16.0462496,255,804,97,2955,855,144,SM,0.022820778
33.4787491,-12.0462496,200,915,113,2117,1278,1324,SM,0.001616849
34.2870824,-12.9379162,238,1445,108,2088,1952,503,SM,0.176923175
34.1287491,-14.1379162,187,902,112,2443,3327,1222,SM,0.277927429
33.9120824,-14.0795829,198,874,113,2581,6877,1062,SM,0.35514765
33.9037491,-11.6962496,186,1059,97,2246,1017,1297,SM,0.094718089
35.4370824,-15.4379162,222,1309,95,2411,2312,716,SM,0.220723517
35.2037491,-16.7629162,248,1016,88,2767,248,180,SM,0.003983377
35.5120824,-14.9629162,230,1106,105,2247,1679,694,SM,0.065678299
34.82297,-15.00024,223,1005,109,2334,2357,724,SM,0.954826056
33.6787491,-11.2712496,201,814,109,2509,1466,1231,SM,0.006984709
35.2454158,-15.8295829,209,1280,92,2349,5323,864,SM,0.039863796
35.0037491,-15.8212496,201,1154,98,2112,611,1011,SM,0.149803616
35.2037491,-15.3629162,221,1127,103,2389,9070,624,SM,0.101182071
33.7120824,-12.0379162,185,974,110,1988,2814,1580,SM,0.024059039
33.3787491,-12.5879162,201,892,116,2338,1931,1194,SM,0.021489325
35.3120824,-14.5795829,242,861,113,2441,812,481,SM,0.030113768
34.2287491,-11.7629163,239,1912,87,1901,1670,534,SM,0.016937535
34.9787491,-14.5129162,217,941,115,2170,924,783,SM,0.075445457
33.5120824,-13.7295829,203,871,116,2307,1161,1136,SM,0.032344016
35.3454158,-15.1962496,220,1184,103,2349,41,770,SM,0.202481483
34.9287491,-14.3129162,238,888,122,2152,1028,602,SM,0.143666752
33.0454158,-13.7629162,216,965,112,2368,385,1096,SM,0.039891241
33.9204158,-13.1212496,205,977,116,2213,3310,1104,SM,0.09866845
35.1787491,-16.2629162,220,1281,83,2627,4057,666,SM,0.010823828
33.5704158,-11.6129163,201,873,111,2213,950,1298,SM,0.000714887
35.2704158,-16.7795829,256,946,90,2842,2155,64,SM,0.00448657
34.0787491,-14.3879162,187,929,109,2549,1765,1263,SM,0.22798823
33.58443,-11.906085,198,918,112,1955,1081,1337,SM,0.002264628
34.8120824,-16.0212496,258,795,97,2989,1031,83,SM,0.023049837
35.089585,-15.697925,203,1176,98,2163,4378,1080,SM,0.244609487
33.4704158,-12.1379162,199,926,113,2163,1606,1304,SM,0.002322891
35.1370824,-16.0629162,203,1369,83,2412,1360,939,SM,0.031335513
33.8287491,-13.8712496,199,856,116,2460,671,1117,SM,0.123662545
33.6287491,-11.5879163,195,891,108,2189,1215,1417,SM,0.001548569
33.98612,-11.38975,187,1072,88,2694,1841,1350,SM,0.116410825
35.039895,-15.83188,201,1154,98,2112,1866,1208,SM,0.170905281
34.0120824,-12.5712496,232,1403,103,2089,436,719,SM,0.489737271
33.4370824,-11.9295829,202,910,114,2126,2692,1227,SM,0.005393056
35.3370824,-15.3629162,213,1275,99,2337,3491,1127,SM,0.113247037
35.0620824,-15.9212496,199,1238,90,2312,5544,1159,SM,0.013805299
34.0037491,-11.8962496,222,1631,89,2071,2830,942,SM,0.077646363
35.0704158,-15.7545829,201,1154,98,2112,5804,1080,SM,0.196647813
34.0620824,-11.0379163,182,1111,95,2340,513,1657,SM,0.046412367
35.2204158,-15.9545829,211,1366,85,2497,4618,784,SM,0.031168744
34.2037491,-11.1629163,222,1263,87,2231,863,650,SM,0.005768545
33.5037491,-12.5629162,199,947,114,2278,633,1195,SM,0.018000222
33.6787491,-9.7462496,231,1837,90,1718,1441,1096,SM,0.114292657
33.6870824,-13.1045829,205,884,120,2245,1582,1128,SM,0.072001417
35.144125,-15.74703,203,1176,98,2163,1882,1026,SM,0.023472301
33.6620824,-10.9879163,204,814,108,2502,1065,1216,SM,0.006389788
34.0120824,-11.4545829,182,1219,83,2722,2606,1262,SM,0.132521618
33.6370824,-14.1379162,201,902,110,2533,3800,1175,SM,0.010352052
35.0287491,-15.7712496,201,1154,98,2112,3236,1084,SM,0.064813669
35.4954158,-15.7879162,219,1579,82,2475,1051,715,SM,0.031516658
34.6204158,-14.6712496,208,951,114,2231,1407,942,SM,0.045264965
33.924185,-13.402125,189,933,118,2201,2799,1445,SM,0.133721449
35.2454158,-15.6629162,210,1176,99,2304,3153,856,SM,0.302460774
33.6370824,-12.8462496,209,922,117,2265,304,944,SM,0.126461958
33.52374,-12.08489,194,931,114,2096,1535,1420,SM,0.007156827
33.8870824,-14.0379162,198,874,113,2581,2171,1100,SM,0.317307263
33.6370824,-13.9712496,203,894,113,2415,1432,1136,SM,0.013556788
35.2037491,-16.2795829,220,1281,83,2627,6567,750,SM,0.032342773
34.0037491,-11.4462496,182,1219,83,2722,1752,1257,SM,0.167214972
35.3787491,-15.5129162,218,1306,95,2401,439,764,SM,0.241839678
34.0370824,-14.4295829,188,947,110,2557,3560,1294,SM,0.113132199
33.5620824,-12.8879162,210,890,118,2295,1294,1009,SM,0.135619703
34.1287491,-13.7795829,208,883,120,2465,1323,982,SM,0.423060642
34.0120824,-11.4462496,182,1219,83,2722,2000,1254,SM,0.125229544
35.1037491,-16.1462496,210,1293,84,2556,2178,809,SM,0.025848796
33.4120824,-11.1629163,214,775,118,2472,1574,1108,SM,0.14834246
35.0620824,-16.3045829,257,852,94,2879,1831,125,SM,0.00996081
34.6954158,-14.7379162,208,960,113,2213,2038,1065,SM,0.023204549
35.3870824,-16.0545829,218,1609,77,2587,6992,672,SM,0.034914467
34.019225,-11.43676,182,1219,83,2722,1555,1265,SM,0.022862549
33.9454158,-14.2962496,189,912,109,2600,73,1176,SM,0.393098434
33.4787491,-14.0212496,202,917,110,2456,4877,1222,SM,0.005798438
35.029075,-15.76462,201,1154,98,2112,3968,1047,SM,0.040322393
35.6120824,-15.7545829,218,1699,80,2342,1016,721,SM,0.011614047
35.3287491,-15.3879162,195,1306,101,2141,960,915,SM,0.822316602
35.6787491,-14.9629162,233,1123,106,2254,3647,639,SM,0.037415568
35.089565,-15.840495,204,1247,92,2309,2157,1115,SM,0.008778407
35.0454158,-15.7712496,201,1154,98,2112,3339,1136,SM,0.058717072
33.7370824,-13.9462496,202,872,114,2530,1162,1069,SM,0.31291569
33.1370824,-13.0629162,214,829,118,2369,456,1019,SM,0.199142589
33.8037491,-14.0129162,198,873,113,2592,4009,1078,SM,0.118943463
35.1870824,-14.9379162,238,967,108,2448,778,518,SM,0.030208537
35.3370824,-15.7045829,218,1409,88,2456,855,770,SM,0.044566979
33.4954158,-13.3795829,210,816,120,2284,3394,1078,SM,0.08242246
34.4704158,-14.0129162,232,959,123,2264,5708,537,SM,0.136633107
33.1704158,-13.5462496,215,888,115,2293,674,1123,SM,0.02811683
33.8120824,-13.8879162,199,856,116,2460,1808,1108,SM,0.103019835
34.2037491,-11.2129163,227,1321,85,2194,865,559,SM,0.003848917
35.4620824,-15.0795829,228,1117,104,2296,5834,679,SM,0.081926188
33.6120824,-11.0629163,208,766,111,2554,827,1149,SM,0.019727972
33.6954158,-12.9129162,206,949,115,2239,367,1063,SM,0.05658835
33.5454158,-11.4962496,202,831,111,2339,1369,1319,SM,0.000615001
35.02418,-15.78169,201,1154,98,2112,2161,1075,SM,0.039816824
33.4954158,-12.8962496,210,865,118,2314,2830,1034,SM,0.097540833
33.8704158,-13.3295829,195,911,119,2225,1244,1262,SM,0.032681354
35.2204158,-16.1129162,217,1311,84,2626,3408,709,SM,0.014873276
35.7787491,-15.8045829,223,1699,80,2257,10329,705,SM,0.012009605
33.7287491,-13.9462496,202,872,114,2530,1954,1083,SM,0.268471237
34.9537491,-15.7795829,216,1020,100,2363,5993,761,SM,0.056053696
35.16827,-15.80009,209,1280,92,2349,4350,968,SM,0.141301229
33.3787491,-11.8212496,207,898,113,2253,932,1197,SM,0.003390583
33.4954158,-11.8295829,204,894,112,2166,726,1240,SM,0.001588718
34.1454158,-13.3795829,225,953,121,2379,3191,651,SM,0.21085671
33.772475,-13.904685,199,856,116,2460,3682,1103,SM,0.025688706
33.79213,-14.12576,197,889,110,2589,3666,1113,SM,0.016771027
34.9204158,-15.0545829,232,973,108,2416,583,622,SM,0.030973062
35.4620824,-15.2962496,225,1221,100,2382,4061,666,SM,0.186121207
33.8120824,-13.9879162,201,859,115,2567,2407,1069,SM,0.170458084
33.4704158,-10.0379163,191,1233,95,1926,619,1538,SM,0.031206042
33.9204158,-11.7129163,200,1268,89,2311,2516,1285,SM,0.001291816
33.4537491,-12.8795829,210,865,118,2314,232,978,SM,0.141327931
34.45953,-15.584295,227,1061,97,2332,3816,875,SM,0.88619906
34.8454158,-15.3462496,240,954,103,2547,908,466,SM,0.273554644
34.6204158,-14.7962496,201,987,112,2206,780,1173,SM,0.009179012
35.2454158,-16.2045829,219,1295,84,2640,2872,599,SM,0.007707868
35.3120824,-15.8962496,216,1430,84,2496,5332,742,SM,0.197143774
33.4454158,-11.7462496,203,873,113,2173,603,1223,SM,0.002501324
33.6704158,-11.3879163,198,843,106,2453,1465,1327,SM,0.00371364
34.3120824,-13.5879162,235,967,124,2516,343,529,SM,0.419209905
35.4870824,-15.9295829,216,1758,76,2509,1123,734,SM,0.035607716
35.0037491,-15.7629162,201,1154,98,2112,4476,962,SM,0.112467768
35.2454158,-14.4462496,243,839,116,2420,265,476,SM,0.071741728
33.5704158,-11.1795829,210,774,113,2503,2521,1107,SM,0.042396112
34.7787491,-16.1962496,260,785,98,2929,1262,97,SM,0.027656876
34.0870824,-13.6545829,216,890,123,2448,648,925,SM,0.499077632
34.7954158,-15.9879162,252,836,97,2916,514,81,SM,0.022389408
33.6787491,-13.1879162,206,871,121,2278,1576,1075,SM,0.121620387
34.7870824,-16.3962496,259,806,98,2819,2334,164,SM,0.023562994
34.1370824,-11.3545829,186,1223,86,2562,1125,1246,SM,0.146449416
35.5370824,-14.7712496,227,1073,109,2156,2141,811,SM,0.073494758
33.836255,-13.141455,206,946,118,2233,3361,1078,SM,0.224705882
33.4620824,-12.6462496,200,912,114,2313,2046,1185,SM,0.014207319
33.5370824,-13.6879162,203,871,116,2307,1736,1164,SM,0.020704798
35.1870824,-15.7712496,209,1280,92,2349,2170,951,SM,0.030743685
33.8120824,-14.1629162,197,889,110,2589,1587,1123,SM,0.045129205
35.1787491,-15.8379162,211,1326,88,2449,1775,868,SM,0.040166571
33.8120824,-10.5879163,147,1247,97,1922,514,2314,SM,0.222503394
33.2120824,-13.7629162,215,924,112,2422,1119,1083,SM,0.051129375
34.80918,-14.82439,215,966,113,2246,1073,869,SM,0.016290404
35.5537491,-15.8295829,219,1651,81,2434,802,717,SM,0.024292389
34.1037491,-10.9045829,182,1232,94,2231,834,1500,SM,0.07117326
33.5704158,-14.1545829,203,905,110,2497,4743,1153,SM,0.012958127
35.2287491,-15.0712496,238,986,106,2468,1941,498,SM,0.030598364
35.3704158,-15.1629162,220,1156,104,2298,413,714,SM,0.084591163
34.9454158,-16.2379162,260,815,97,2928,1051,63,SM,0.023052762
35.4204158,-15.1962496,226,1184,102,2358,1103,720,SM,0.231117976
35.0120824,-16.1962496,238,1014,90,2768,257,103,SM,0.006925405
35.5120824,-14.3295829,218,1033,112,2012,4219,963,SM,0.072448724
35.4954158,-16.0545829,219,1728,75,2607,3432,601,SM,0.012020812
33.8120824,-14.0045829,198,873,113,2592,3724,1113,SM,0.081336773
34.5787491,-16.0879162,255,795,99,2836,557,155,SM,0.030470386
33.818835,-14.009885,198,873,113,2592,4624,1115,SM,0.018188807
33.8120824,-12.9462496,200,948,116,2196,1991,1217,SM,0.01956246
33.7204158,-13.3879162,200,870,120,2235,994,1221,SM,0.028185689
33.8037491,-13.5462496,195,873,120,2253,1862,1275,SM,0.049736294
33.9370824,-11.5712496,188,1171,86,2551,449,1294,SM,0.032432952
33.7370824,-12.3545829,185,996,110,2062,2403,1446,SM,0.055037078
33.9870824,-12.5712496,218,1268,104,2123,1429,694,SM,0.17627401
33.6787491,-13.0379162,202,897,119,2235,372,1177,SM,0.038990369
33.8620824,-13.6629162,187,907,118,2223,8584,1465,SM,0.117464098
35.1787491,-15.5212496,208,1150,104,2288,1454,1067,SM,0.106287198
33.6704158,-9.9712496,230,1368,91,1816,1386,883,SM,0.2042181
34.1954158,-13.5795829,231,931,125,2496,2109,639,SM,0.445467897
35.7620824,-15.8212496,223,1699,80,2257,9396,725,SM,0.013756106
35.7954158,-15.5629162,226,1492,88,2313,7121,650,SM,0.029652147
34.8787491,-16.1962496,260,796,97,2952,3684,73,SM,0.015976475
35.01972,-15.648545,224,985,102,2400,306,733,SM,0.021090152
33.88577,-13.46092,188,911,119,2202,6741,1464,SM,0.166137259
33.8037491,-13.9962496,201,859,115,2567,2460,1078,SM,0.151786207
33.8287491,-10.1795829,200,1283,93,1973,837,1046,SM,0.156758468
34.9704158,-15.8629162,214,1061,97,2403,2554,901,SM,0.035753148
34.586685,-14.805835,201,987,112,2206,1211,1458,SM,0.00056261
33.7787491,-13.9295829,201,859,115,2567,1726,1077,SM,0.125043868
34.0787491,-13.5545829,206,887,122,2369,3118,869,SM,0.066784004
34.81991,-15.45868,245,925,101,2608,4130,441,SM,0.058023178
35.7037491,-16.0379162,212,1784,76,2248,3967,717,SM,0.004140968
33.8454158,-13.1712496,200,922,119,2222,3137,1091,SM,0.208980596
33.6870824,-12.2795829,186,994,111,2077,1375,1499,SM,0.124242888
35.0037491,-16.0545829,198,1315,86,2321,1471,938,SM,0.05212552
35.5954158,-16.0295829,215,1796,75,2418,1411,789,SM,0.027628115
33.8120824,-14.1712496,195,903,110,2596,1972,1129,SM,0.075890597
34.612405,-15.258685,203,1150,102,2143,1155,1326,SM,0.002329411
34.3204158,-14.2295829,182,989,111,2401,1087,1511,SM,0.071244512
34.9704158,-14.9462496,230,965,110,2390,577,618,SM,0.023176288
33.986745,-11.25665,192,1033,90,2624,126,1320,SM,0.003727022
35.7870824,-15.8379162,223,1750,78,2224,9236,687,SM,0.010503061
34.7370824,-14.9962496,211,1019,111,2250,4026,893,SM,0.018954381
34.6120824,-15.1712496,189,1188,102,2037,2414,1569,SM,0.071099422
35.0954158,-15.8212496,203,1209,96,2221,3496,1299,SM,0.00117019
33.1870824,-13.4129162,216,838,118,2281,486,1066,SM,0.113934021
35.0870824,-15.7795829,203,1209,96,2221,5018,1139,SM,0.036896167
33.8704158,-14.1962496,192,900,110,2584,3019,1169,SM,0.156673752
34.2870824,-14.0212496,190,922,115,2360,3778,1129,SM,0.514200365
34.9454158,-15.3462496,238,968,103,2536,863,488,SM,0.048685697
33.7537491,-13.9545829,201,859,115,2567,635,1060,SM,0.321132522
34.046635,-11.432885,182,1219,83,2722,171,1350,SM,0.015199495
35.6370824,-15.6629162,223,1519,86,2388,1124,739,SM,0.037137604
35.6704158,-14.7712496,232,1087,109,2136,1083,719,SM,0.067885863
33.3704158,-11.5045829,209,845,114,2324,912,1133,SM,0.015225003
33.9037491,-9.7045829,250,1771,99,1654,1003,482,SM,0.270817969
35.3037491,-16.0129162,217,1453,81,2606,801,688,SM,0.026992329
35.0204158,-15.8212496,201,1154,98,2112,2200,1086,SM,0.09614136
33.5370824,-11.1629163,210,764,113,2524,321,1085,SM,0.065637355
35.6037491,-14.7629162,229,1088,109,2112,1456,742,SM,0.07419592
33.91721,-13.370375,189,933,118,2201,4322,1371,SM,0.200377954
33.8870824,-14.0295829,198,874,113,2581,1746,1099,SM,0.340146125
34.4204158,-14.3545829,188,991,112,2288,5095,1569,SM,0.017453704
33.729685,-14.19226,198,905,110,2575,2845,1148,SM,0.015278815
33.82517,-11.370505,200,912,97,2537,2788,1210,SM,0.008854142
33.7454158,-12.1962496,187,988,110,2050,1316,1550,SM,0.01791117
33.9370824,-10.9379163,208,1013,93,2416,845,1073,SM,0.020337859
33.3870824,-13.1545829,208,801,122,2294,1354,1110,SM,0.09218299
33.4704158,-10.0295829,191,1233,95,1926,915,1519,SM,0.032085277
33.8120824,-13.9962496,201,859,115,2567,2998,1097,SM,0.112671688
35.1204158,-15.5962496,210,1101,103,2286,4038,996,SM,0.028019268
35.0287491,-15.7795829,201,1154,98,2112,2314,1081,SM,0.080531249
34.6037491,-13.7295829,245,1152,118,2067,1661,495,SM,0.302550875
34.6204158,-15.5712496,239,969,99,2514,2784,549,SM,0.064331361
33.7537491,-13.8712496,199,856,116,2460,1890,1152,SM,0.177206351
35.280645,-15.783675,215,1373,88,2447,1882,815,SM,0.017584638
33.8787491,-13.2712496,195,911,119,2225,1520,1267,SM,0.071596002
33.7870824,-14.0379162,198,873,113,2592,4051,1109,SM,0.071362728
33.8370824,-13.5129162,188,906,118,2220,6837,1277,SM,0.307498757
33.1787491,-13.7962496,215,924,112,2422,1423,1099,SM,0.043743834
33.7037491,-13.9879162,202,872,114,2530,4655,1100,SM,0.129824665
34.4787491,-15.8379162,245,889,98,2641,302,480,SM,0.032433025
33.8537491,-11.0379163,202,934,97,2468,1106,1087,SM,0.047875556
34.9454158,-14.9879162,230,965,110,2390,2620,650,SM,0.014368587
35.2704158,-16.8712496,257,921,90,2855,1461,68,SM,0.00416424
35.4454158,-14.7962496,235,1003,109,2294,657,565,SM,0.017100149
33.8287491,-13.8629162,199,856,116,2460,1209,1134,SM,0.110889333
33.7537491,-13.2129162,203,895,120,2239,2983,1108,SM,0.086396607
34.0954158,-11.7045829,230,1790,86,2018,915,573,SM,0.012260767
33.6537491,-10.2129163,191,1242,94,1998,227,1342,SM,0.052889619
35.0204158,-14.8712496,230,955,111,2361,4577,658,SM,0.027559124
33.6620824,-14.2629162,199,930,109,2573,5373,1184,SM,0.079593212
34.0620824,-13.6462496,202,876,120,2361,1221,1014,SM,0.278944612
35.00403,-15.695865,215,1037,102,2323,3466,809,SM,0.015420978
33.6787491,-11.3629163,198,843,106,2453,367,1288,SM,0.005543632
33.4537491,-13.4462496,210,836,120,2302,511,1063,SM,0.131399015
33.6537491,-11.1462496,210,768,109,2544,444,1087,SM,0.038565982
33.7454158,-10.9712496,210,796,104,2590,746,1099,SM,0.050395078
35.1620824,-16.3129162,224,1192,85,2638,8518,621,SM,0.011285357
33.9120824,-11.9462496,188,1083,101,2064,2727,1092,SM,0.744758172
33.9454158,-11.6879163,200,1268,89,2311,150,1143,SM,0.014195673
33.9954158,-12.3712496,224,1370,100,2095,719,583,SM,0.201507154
33.9287491,-13.8712496,198,862,117,2479,3088,1124,SM,0.275797764
35.051335,-15.812685,201,1154,98,2112,786,1162,SM,0.016999028
34.8870824,-15.2545829,237,971,105,2493,3552,580,SM,0.067620141
34.2954158,-12.9212496,238,1445,108,2088,1041,491,SM,0.182090468
35.4704158,-15.9462496,216,1758,76,2509,855,708,SM,0.029612954
34.0120824,-14.0462496,189,892,113,2495,499,1146,SM,0.515287395
34.9787491,-16.1545829,250,888,93,2895,2314,140,SM,0.007117604
34.976045,-15.836465,214,1061,97,2403,204,913,SM,0.028217846
33.6037491,-13.3962496,204,859,121,2278,919,1099,SM,0.103410244
35.4454158,-14.2629162,216,1027,112,1997,3807,990,SM,0.057687091
33.4204158,-12.5795829,198,919,115,2314,2532,1240,SM,0.013264927
34.4537491,-15.9629162,253,819,99,2762,445,213,SM,0.030304353
33.4620824,-12.1795829,197,931,113,2215,1827,1292,SM,0.004231118
33.4870824,-12.6962496,203,899,117,2311,2904,1190,SM,0.016670699
35.0704158,-15.1712496,237,984,105,2502,279,506,SM,0.0492032
34.9787491,-14.6962496,223,942,114,2272,579,783,SM,0.06525499
35.1037491,-16.7629162,240,1055,88,2622,581,271,SM,0.005456736
34.6287491,-15.5462496,239,969,99,2514,2176,567,SM,0.063541994
33.6787491,-12.6629162,204,1014,111,2203,2797,1084,SM,0.017481379
35.3537491,-15.3879162,213,1275,99,2337,1059,845,SM,0.313463073
33.778495,-14.245625,195,903,110,2596,5763,1205,SM,0.014736282
33.8287491,-9.7545829,240,1629,94,1708,1764,514,SM,0.11112496
34.9287491,-15.7629162,216,1020,100,2363,6274,695,SM,0.051460737
35.169115,-15.8003,209,1280,92,2349,4415,968,SM,0.01822655
35.2454158,-15.5295829,208,1150,104,2288,3700,973,SM,0.18476504
35.0620824,-16.1795829,238,1014,90,2768,3749,750,SM,0.022949373
35.4454158,-14.8379162,236,1024,108,2318,412,553,SM,0.021211799
34.1204158,-14.4045829,186,934,110,2498,377,1301,SM,0.169329136
34.0370824,-10.2962496,238,1062,103,1919,252,563,SM,0.050943449
35.6704158,-15.7545829,198,1743,81,2022,490,760,SM,0.032774698
34.8287491,-14.7879162,215,966,113,2246,4667,709,SM,0.01270954
33.4870824,-13.0462496,207,819,122,2287,3425,1045,SM,0.105746129
34.8707,-15.32929,237,971,105,2493,1871,503,SM,0.820693215
35.2120824,-16.2129162,219,1295,84,2640,1639,699,SM,0.019726062
33.4537491,-13.9712496,203,915,111,2396,473,1219,SM,0.00426272
33.7787491,-12.3045829,189,1033,108,2060,1234,1441,SM,0.033881933
34.9120824,-15.9712496,242,918,95,2769,2256,480,SM,0.016030595
35.2954158,-15.7379162,216,1308,92,2422,2948,790,SM,0.038304697
35.4954158,-15.4379162,222,1309,95,2411,902,666,SM,0.187643397
33.7037491,-13.7129162,194,873,117,2266,1022,1262,SM,0.037895087
35.0120824,-15.7545829,201,1154,98,2112,5167,948,SM,0.156928196
35.1454158,-15.7129162,203,1176,98,2163,5281,1067,SM,0.053362811
33.6120824,-12.3379162,184,966,113,2088,1133,1474,SM,0.057584098
35.3454158,-15.4712496,217,1283,98,2372,3671,834,SM,0.302652718
33.477635,-12.138245,199,926,113,2163,891,1320,SM,0.00193103
33.8870824,-9.9212496,248,1201,103,1719,1045,497,SM,0.113941617
33.6454158,-13.7379162,198,876,115,2284,734,1254,SM,0.005944229
35.03257,-15.02395,232,982,108,2416,794,582,SM,0.016058501
33.4454158,-14.0712496,202,917,110,2456,7405,1215,SM,0.009464771
35.3620824,-15.3795829,213,1275,99,2337,2341,841,SM,0.276702881
34.9704158,-16.0545829,230,1025,92,2679,348,541,SM,0.013498046
35.3120824,-16.1129162,221,1397,81,2659,1959,631,SM,0.017271907
33.8204158,-14.0045829,198,873,113,2592,4287,1126,SM,0.074858952
33.3954158,-14.0379162,205,929,110,2481,5448,1159,SM,0.019538067
35.5704158,-14.6879162,223,1068,109,2108,4087,884,SM,0.070955014
33.6370824,-12.4879162,195,978,112,2182,1595,1241,SM,0.018632707
34.1037491,-14.0712496,190,897,114,2428,1464,1172,SM,0.165656718
35.3037491,-15.4379162,209,1246,102,2290,723,984,SM,0.250562229
34.5204158,-14.0962496,240,943,124,2222,416,497,SM,0.10920909
35.2954158,-15.1712496,212,1187,104,2247,1394,778,SM,0.103018124
35.1620824,-15.6712496,203,1176,98,2163,8428,1053,SM,0.114676378
33.7620824,-10.8712496,183,1031,99,2271,682,1174,SM,0.552056519
33.2704158,-13.2629162,213,804,119,2292,1174,1059,SM,0.132920122
34.6370824,-15.2545829,203,1150,102,2143,866,1237,SM,0.007062331
33.7620824,-13.9879162,201,859,115,2567,1059,1078,SM,0.148807323
35.4120824,-15.2629162,210,1261,100,2270,483,705,SM,0.120512259
34.2037491,-13.5629162,231,931,125,2496,3000,611,SM,0.35093993
34.2787491,-13.6545829,235,967,124,2516,3192,573,SM,0.400322063
33.4037491,-11.6045829,208,862,114,2283,1846,1203,SM,0.003986404
34.9620824,-14.2879162,238,888,122,2152,3269,623,SM,0.11839507
34.2037491,-12.7962496,237,1462,106,2056,962,516,SM,0.22919223
35.2787491,-15.0629162,236,1017,106,2422,387,496,SM,0.037326853
33.5370824,-14.0045829,202,904,110,2454,6814,1182,SM,0.01260404
33.2704158,-9.6962496,212,1112,101,1840,3497,1287,SM,0.003328026
33.8287491,-13.9295829,201,859,115,2567,662,1033,SM,0.171952649
33.6037491,-12.5962496,203,973,112,2218,1062,1140,SM,0.01047183
33.64611,-14.227135,200,911,110,2558,3676,1151,SM,0.011960381
35.4704158,-14.6212496,225,1017,111,2145,1630,861,SM,0.079961551
34.1287491,-13.7212496,208,886,121,2431,348,988,SM,0.368978273
34.3120824,-13.8129162,229,950,122,2475,2736,612,SM,0.355335
35.0287491,-15.8879162,199,1186,95,2194,1337,1048,SM,0.074067097
34.2704158,-13.9379162,200,914,117,2361,2019,910,SM,0.299427674
33.3204158,-12.8379162,210,844,119,2347,534,1047,SM,0.165623769
35.3620824,-16.0212496,218,1609,77,2587,4278,700,SM,0.024983638
33.81467,-13.112795,206,912,118,2234,1759,1066,SM,0.177055567
34.6704158,-15.7045829,249,875,99,2740,2984,330,SM,0.02379986
34.9454158,-13.6795829,246,1088,120,2004,3239,525,SM,0.231447384
35.2454158,-15.6879162,209,1232,96,2287,881,866,SM,0.122696683
34.0704158,-11.7712496,219,1591,88,2112,977,697,SM,0.023650681
33.8204158,-13.7712496,195,861,117,2335,230,1198,SM,0.119587638
35.3870824,-14.2545829,214,1016,113,1999,2002,1042,SM,0.072584818
34.1120824,-13.2129162,229,1068,116,2282,4359,658,SM,0.124662055
35.0287491,-15.5212496,229,999,101,2454,1236,603,SM,0.104093926
35.0204158,-15.4212496,234,1001,102,2509,7890,504,SM,0.110364381
33.9454158,-13.8212496,198,860,118,2418,1731,1123,SM,0.317122169
35.5120824,-15.2295829,229,1197,100,2362,1365,634,SM,0.174045546
33.7787491,-14.2379162,195,903,110,2596,6101,1197,SM,0.026848287
35.01118,-15.826525,201,1154,98,2112,1589,1093,SM,0.329542503
33.7370824,-14.1712496,198,905,110,2575,3777,1138,SM,0.02628911
